PID,NAME,RA,DEC,EPOC
SPLUS,SPLUS-s01s24,23:43:41.8868,-00:00:00,2000.
SPLUS,SPLUS-s01s25,23:49:07.9245,-00:00:00,2000.
SPLUS,SPLUS-s01s26,23:54:33.9623,-00:00:00,2000.
SPLUS,SPLUS-s02s01,21:38:43.0189,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s02,21:44:09.0566,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s03,21:49:35.0943,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s04,21:55:01.1321,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s05,22:00:27.1698,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s06,22:05:53.2075,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s07,22:11:19.2453,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s08,22:16:45.283,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s09,22:22:11.3208,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s10,22:27:37.3585,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s11,22:33:03.3962,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s12,22:38:29.434,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s13,22:43:55.4717,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s14,22:49:21.5094,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s15,22:54:47.5472,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s16,23:00:13.5849,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s17,23:05:39.6226,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s18,23:11:05.6604,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s19,23:16:31.6981,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s20,23:21:57.7358,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s21,23:27:23.7736,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s22,23:32:49.8113,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s23,23:38:15.8491,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s24,23:43:41.8868,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s25,23:49:07.9245,-01:21:33.4908,2000.
SPLUS,SPLUS-s02s26,23:54:33.9623,-01:21:33.4908,2000.
SPLUS,SPLUS-s03s01,21:38:43.0189,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s02,21:44:09.0566,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s03,21:49:35.0943,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s04,21:55:01.1321,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s05,22:00:27.1698,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s06,22:05:53.2075,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s07,22:11:19.2453,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s08,22:16:45.283,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s09,22:22:11.3208,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s10,22:27:37.3585,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s11,22:33:03.3962,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s12,22:38:29.434,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s13,22:43:55.4717,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s14,22:49:21.5094,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s15,22:54:47.5472,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s16,23:00:13.5849,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s17,23:05:39.6226,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s18,23:11:05.6604,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s19,23:16:31.6981,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s20,23:21:57.7358,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s21,23:27:23.7736,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s22,23:32:49.8113,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s23,23:38:15.8491,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s24,23:43:41.8868,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s25,23:49:07.9245,-02:43:01.9714,2000.
SPLUS,SPLUS-s03s26,23:54:33.9623,-02:43:01.9714,2000.
SPLUS,SPLUS-s04s01,21:38:43.0189,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s02,21:44:09.0566,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s03,21:49:35.0943,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s04,21:55:01.1321,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s05,22:00:27.1698,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s06,22:05:53.2075,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s07,22:11:19.2453,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s08,22:16:45.283,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s09,22:22:11.3208,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s10,22:27:37.3585,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s11,22:33:03.3962,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s12,22:38:29.434,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s13,22:43:55.4717,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s14,22:49:21.5094,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s15,22:54:47.5472,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s16,23:00:13.5849,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s17,23:05:39.6226,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s18,23:11:05.6604,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s19,23:16:31.6981,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s20,23:21:57.7358,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s21,23:27:23.7736,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s22,23:32:49.8113,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s23,23:38:15.8491,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s24,23:43:41.8868,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s25,23:49:07.9245,-04:04:25.4637,2000.
SPLUS,SPLUS-s04s26,23:54:33.9623,-04:04:25.4637,2000.
SPLUS,SPLUS-s05s01,21:38:10.9091,-05:25:44.001,2000.
SPLUS,SPLUS-s05s02,21:43:38.1818,-05:25:44.001,2000.
SPLUS,SPLUS-s05s03,21:49:05.4545,-05:25:44.001,2000.
SPLUS,SPLUS-s05s04,21:54:32.7273,-05:25:44.001,2000.
SPLUS,SPLUS-s05s05,22:00:00,-05:25:44.001,2000.
SPLUS,SPLUS-s05s06,22:05:27.2727,-05:25:44.001,2000.
SPLUS,SPLUS-s05s07,22:10:54.5455,-05:25:44.001,2000.
SPLUS,SPLUS-s05s08,22:16:21.8182,-05:25:44.001,2000.
SPLUS,SPLUS-s05s09,22:21:49.0909,-05:25:44.001,2000.
SPLUS,SPLUS-s05s10,22:27:16.3636,-05:25:44.001,2000.
SPLUS,SPLUS-s05s11,22:32:43.6364,-05:25:44.001,2000.
SPLUS,SPLUS-s05s12,22:38:10.9091,-05:25:44.001,2000.
SPLUS,SPLUS-s05s13,22:43:38.1818,-05:25:44.001,2000.
SPLUS,SPLUS-s05s14,22:49:05.4545,-05:25:44.001,2000.
SPLUS,SPLUS-s05s15,22:54:32.7273,-05:25:44.001,2000.
SPLUS,SPLUS-s05s16,23:00:00,-05:25:44.001,2000.
SPLUS,SPLUS-s05s17,23:05:27.2727,-05:25:44.001,2000.
SPLUS,SPLUS-s05s18,23:10:54.5455,-05:25:44.001,2000.
SPLUS,SPLUS-s05s19,23:16:21.8182,-05:25:44.001,2000.
SPLUS,SPLUS-s05s20,23:21:49.0909,-05:25:44.001,2000.
SPLUS,SPLUS-s05s21,23:27:16.3636,-05:25:44.001,2000.
SPLUS,SPLUS-s05s22,23:32:43.6364,-05:25:44.001,2000.
SPLUS,SPLUS-s05s23,23:38:10.9091,-05:25:44.001,2000.
SPLUS,SPLUS-s05s24,23:43:38.1818,-05:25:44.001,2000.
SPLUS,SPLUS-s05s25,23:49:05.4545,-05:25:44.001,2000.
SPLUS,SPLUS-s05s26,23:54:32.7273,-05:25:44.001,2000.
SPLUS,SPLUS-s06s01,21:38:10.9091,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s02,21:43:38.1818,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s03,21:49:05.4545,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s04,21:54:32.7273,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s05,22:00:00,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s06,22:05:27.2727,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s07,22:10:54.5455,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s08,22:16:21.8182,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s09,22:21:49.0909,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s10,22:27:16.3636,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s11,22:32:43.6364,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s12,22:38:10.9091,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s13,22:43:38.1818,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s14,22:49:05.4545,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s15,22:54:32.7273,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s16,23:00:00,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s17,23:05:27.2727,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s18,23:10:54.5455,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s19,23:16:21.8182,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s20,23:21:49.0909,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s21,23:27:16.3636,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s22,23:32:43.6364,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s23,23:38:10.9091,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s24,23:43:38.1818,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s25,23:49:05.4545,-06:46:57.4574,2000.
SPLUS,SPLUS-s06s26,23:54:32.7273,-06:46:57.4574,2000.
SPLUS,SPLUS-s07s01,21:37:38.5551,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s02,21:43:07.0722,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s03,21:48:35.5894,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s04,21:54:04.1065,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s05,21:59:32.6236,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s06,22:05:01.1407,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s07,22:10:29.6578,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s08,22:15:58.1749,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s09,22:21:26.692,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s10,22:26:55.2091,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s11,22:32:23.7262,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s12,22:37:52.2433,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s13,22:43:20.7605,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s14,22:48:49.2776,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s15,22:54:17.7947,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s16,22:59:46.3118,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s17,23:05:14.8289,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s18,23:10:43.346,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s19,23:16:11.8631,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s20,23:21:40.3802,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s21,23:27:08.8973,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s22,23:32:37.4144,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s23,23:38:05.9316,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s24,23:43:34.4487,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s25,23:49:02.9658,-08:08:06.0209,2000.
SPLUS,SPLUS-s07s26,23:54:31.4829,-08:08:06.0209,2000.
SPLUS,SPLUS-s08s01,21:37:05.9542,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s02,21:42:35.7252,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s03,21:48:05.4962,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s04,21:53:35.2672,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s05,21:59:05.0382,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s06,22:04:34.8092,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s07,22:10:04.5802,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s08,22:15:34.3511,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s09,22:21:04.1221,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s10,22:26:33.8931,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s11,22:32:03.6641,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s12,22:37:33.4351,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s13,22:43:03.2061,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s14,22:48:32.9771,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s15,22:54:02.7481,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s16,22:59:32.5191,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s17,23:05:02.2901,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s18,23:10:32.0611,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s19,23:16:01.8321,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s20,23:21:31.6031,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s21,23:27:01.374,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s22,23:32:31.145,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s23,23:38:00.916,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s24,23:43:30.687,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s25,23:49:00.458,-09:29:09.5117,2000.
SPLUS,SPLUS-s08s26,23:54:30.229,-09:29:09.5117,2000.
SPLUS,SPLUS-s09s01,21:36:33.1034,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s02,21:42:04.1379,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s03,21:47:35.1724,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s04,21:53:06.2069,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s05,21:58:37.2414,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s06,22:04:08.2759,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s07,22:09:39.3103,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s08,22:15:10.3448,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s09,22:20:41.3793,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s10,22:26:12.4138,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s11,22:31:43.4483,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s12,22:37:14.4828,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s13,22:42:45.5172,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s14,22:48:16.5517,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s15,22:53:47.5862,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s16,22:59:18.6207,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s17,23:04:49.6552,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s18,23:10:20.6897,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s19,23:15:51.7241,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s20,23:21:22.7586,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s21,23:26:53.7931,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s22,23:32:24.8276,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s23,23:37:55.8621,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s24,23:43:26.8966,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s25,23:48:57.931,-10:50:07.9308,2000.
SPLUS,SPLUS-s09s26,23:54:28.9655,-10:50:07.9308,2000.
SPLUS,SPLUS-s10s01,21:36:00,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s02,21:41:32.3077,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s03,21:47:04.6154,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s04,21:52:36.9231,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s05,21:58:09.2308,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s06,22:03:41.5385,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s07,22:09:13.8462,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s08,22:14:46.1538,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s09,22:20:18.4615,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s10,22:25:50.7692,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s11,22:31:23.0769,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s12,22:36:55.3846,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s13,22:42:27.6923,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s14,22:48:00,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s15,22:53:32.3077,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s16,22:59:04.6154,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s17,23:04:36.9231,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s18,23:10:09.2308,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s19,23:15:41.5385,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s20,23:21:13.8462,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s21,23:26:46.1538,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s22,23:32:18.4615,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s23,23:37:50.7692,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s24,23:43:23.0769,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s25,23:48:55.3846,-12:11:01.2905,2000.
SPLUS,SPLUS-s10s26,23:54:27.6923,-12:11:01.2905,2000.
SPLUS,SPLUS-s11s01,21:41:00.2317,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s02,21:46:33.8224,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s03,21:52:07.4131,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s04,21:57:41.0039,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s05,22:03:14.5946,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s06,22:08:48.1853,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s07,22:14:21.7761,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s08,22:19:55.3668,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s09,22:25:28.9575,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s10,22:31:02.5483,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s11,22:36:36.139,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s12,22:42:09.7297,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s13,22:47:43.3205,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s14,22:53:16.9112,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s15,22:58:50.5019,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s16,23:04:24.0927,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s17,23:09:57.6834,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s18,23:15:31.2741,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s19,23:21:04.8649,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s20,23:26:38.4556,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s21,23:32:12.0463,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s22,23:37:45.6371,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s23,23:43:19.2278,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s24,23:48:52.8185,-13:31:49.6138,2000.
SPLUS,SPLUS-s11s25,23:54:26.4093,-13:31:49.6138,2000.
SPLUS,SPLUS-s12s01,21:39:55.3307,-14:52:32.935,2000.
SPLUS,SPLUS-s12s02,21:45:31.5175,-14:52:32.935,2000.
SPLUS,SPLUS-s12s03,21:51:07.7043,-14:52:32.935,2000.
SPLUS,SPLUS-s12s04,21:56:43.8911,-14:52:32.935,2000.
SPLUS,SPLUS-s12s05,22:02:20.0778,-14:52:32.935,2000.
SPLUS,SPLUS-s12s06,22:07:56.2646,-14:52:32.935,2000.
SPLUS,SPLUS-s12s07,22:13:32.4514,-14:52:32.935,2000.
SPLUS,SPLUS-s12s08,22:19:08.6381,-14:52:32.935,2000.
SPLUS,SPLUS-s12s09,22:24:44.8249,-14:52:32.935,2000.
SPLUS,SPLUS-s12s10,22:30:21.0117,-14:52:32.935,2000.
SPLUS,SPLUS-s12s11,22:35:57.1984,-14:52:32.935,2000.
SPLUS,SPLUS-s12s12,22:41:33.3852,-14:52:32.935,2000.
SPLUS,SPLUS-s12s13,22:47:09.572,-14:52:32.935,2000.
SPLUS,SPLUS-s12s14,22:52:45.7588,-14:52:32.935,2000.
SPLUS,SPLUS-s12s15,22:58:21.9455,-14:52:32.935,2000.
SPLUS,SPLUS-s12s16,23:03:58.1323,-14:52:32.935,2000.
SPLUS,SPLUS-s12s17,23:09:34.3191,-14:52:32.935,2000.
SPLUS,SPLUS-s12s18,23:15:10.5058,-14:52:32.935,2000.
SPLUS,SPLUS-s12s19,23:20:46.6926,-14:52:32.935,2000.
SPLUS,SPLUS-s12s20,23:26:22.8794,-14:52:32.935,2000.
SPLUS,SPLUS-s12s21,23:31:59.0661,-14:52:32.935,2000.
SPLUS,SPLUS-s12s22,23:37:35.2529,-14:52:32.935,2000.
SPLUS,SPLUS-s12s23,23:43:11.4397,-14:52:32.935,2000.
SPLUS,SPLUS-s12s24,23:48:47.6265,-14:52:32.935,2000.
SPLUS,SPLUS-s12s25,23:54:23.8132,-14:52:32.935,2000.
SPLUS,SPLUS-s13s01,00:00:03.6,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s02,00:05:37.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s03,00:11:15,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s04,00:16:52.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s05,00:22:30,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s06,00:28:07.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s07,00:33:45,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s08,00:39:22.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s09,00:45:00,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s10,00:50:37.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s11,00:56:15,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s12,01:01:52.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s13,01:07:30,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s14,01:13:07.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s15,01:18:45,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s16,01:24:22.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s17,01:30:00,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s18,01:35:37.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s19,01:41:15,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s20,01:46:52.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s21,01:52:30,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s22,01:58:07.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s23,21:00:00,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s24,21:05:37.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s25,21:11:15,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s26,21:16:52.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s27,21:22:30,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s28,21:28:07.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s29,21:33:45,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s30,21:39:22.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s31,21:45:00,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s32,21:50:37.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s33,21:56:15,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s34,22:01:52.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s35,22:07:30,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s36,22:13:07.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s37,22:18:45,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s38,22:24:22.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s39,22:30:00,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s40,22:35:37.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s41,22:41:15,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s42,22:46:52.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s43,22:52:30,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s44,22:58:07.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s45,23:03:45,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s46,23:09:22.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s47,23:15:00,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s48,23:20:37.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s49,23:26:15,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s50,23:31:52.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s51,23:37:30,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s52,23:43:07.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s53,23:48:45,-16:13:10.8504,2000.
SPLUS,SPLUS-s13s54,23:54:22.5,-16:13:10.8504,2000.
SPLUS,SPLUS-s14s01,00:00:03.6,-17:33:43.8263,2000.
SPLUS,SPLUS-s14s02,00:05:40.1575,-17:33:43.8263,2000.
SPLUS,SPLUS-s14s03,00:11:20.315,-17:33:43.8263,2000.
SPLUS,SPLUS-s14s04,00:17:00.4724,-17:33:43.8263,2000.
SPLUS,SPLUS-s14s05,00:22:40.6299,-17:33:43.8263,2000.
SPLUS,SPLUS-s14s06,00:28:20.7874,-17:33:43.8263,2000.
SPLUS,SPLUS-s14s07,00:34:00.9449,-17:33:43.8263,2000.
SPLUS,SPLUS-s14s08,00:39:41.1024,-17:33:43.8263,2000.
SPLUS,SPLUS-s14s09,00:45:21.2598,-17:33:43.8263,2000.
SPLUS,SPLUS-s14s10,00:51:01.4173,-17:33:43.8263,2000.
SPLUS,SPLUS-s14s11,00:56:41.5748,-17:33:43.8263,2000.
SPLUS,SPLUS-s14s12,01:02:21.7323,-17:33:43.8263,2000.
SPLUS,SPLUS-s14s13,01:08:01.8898,-17:33:43.8263,2000.
